"","","","Note that these figures are generated using a formula that protects against any artificial inflation of chart positions.","","2017-04-14"
"Position","Track Name","Artist","Streams","URL","2017-04-14"
"1","HUMBLE.","Kendrick Lamar","6577558","https://open.spotify.com/track/7KXjTSCq5nL1LoYtL7XAwS","2017-04-14"
"2","Shape of You","Ed Sheeran","5726828","https://open.spotify.com/track/7qiZfU4dY1lWllzX7mPBI3","2017-04-14"
"3","DNA.","Kendrick Lamar","5264594","https://open.spotify.com/track/6HZILIRieu8S0iqY8kIKhj","2017-04-14"
"4","LOYALTY. FEAT. RIHANNA.","Kendrick Lamar","4189773","https://open.spotify.com/track/6SwRhMLwNqEi6alNPVG00n","2017-04-14"
"5","ELEMENT.","Kendrick Lamar","4105779","https://open.spotify.com/track/1EaKU4dMbesXXd3BrLCtYG","2017-04-14"
"6","Something Just Like This","The Chainsmokers","4027515","https://open.spotify.com/track/6RUKPb4LETWmmr3iAEQktW","2017-04-14"
"7","YAH.","Kendrick Lamar","3762994","https://open.spotify.com/track/4BHSjbYylfOH5WAGusDyni","2017-04-14"
"8","BLOOD.","Kendrick Lamar","3648690","https://open.spotify.com/track/1n4jwRVXdkK2U34nBDUKKT","2017-04-14"
"9","It Ain't Me (with Selena Gomez)","Kygo","3615319","https://open.spotify.com/track/3eR23VReFzcdmS7TYCrhCe","2017-04-14"
"10","Mask Off","Future","3603179","https://open.spotify.com/track/3rOSwuTsUlJp0Pu0MkN8r8","2017-04-14"
"11","FEEL.","Kendrick Lamar","3550240","https://open.spotify.com/track/2LTlO3NuNVN70lp2ZbVswF","2017-04-14"
"12","Passionfruit","Drake","3472967","https://open.spotify.com/track/7hDc8b7IXETo14hHIHdnhd","2017-04-14"
"13","That's What I Like","Bruno Mars","3237193","https://open.spotify.com/track/0KKkJNfGyhkQ5aFogxQAPU","2017-04-14"
"14","PRIDE.","Kendrick Lamar","3230464","https://open.spotify.com/track/6IZvVAP7VPPnsGX6bvgkqg","2017-04-14"
"15","XXX. FEAT. U2.","Kendrick Lamar","3206982","https://open.spotify.com/track/4iYRa2btalAzPZoSYfROqF","2017-04-14"
"16","Stay (with Alessia Cara)","Zedd","3119273","https://open.spotify.com/track/0dA2Mk56wEzDgegdC6R17g","2017-04-14"
"17","LOVE. FEAT. ZACARI.","Kendrick Lamar","3005687","https://open.spotify.com/track/6PGoSes0D9eUDeeAafB2As","2017-04-14"
"18","LUST.","Kendrick Lamar","2940374","https://open.spotify.com/track/06FCvd7rrRcF3DdvWH5Isp","2017-04-14"
"19","Despacito (Featuring Daddy Yankee)","Luis Fonsi","2938725","https://open.spotify.com/track/4aWmUDTfIPGksMNLV2rQP2","2017-04-14"
"20","Symphony (feat. Zara Larsson)","Clean Bandit","2930733","https://open.spotify.com/track/1x5sYLZiu9r5E43kMlt9f8","2017-04-14"
"21","Paris","The Chainsmokers","2837559","https://open.spotify.com/track/72jbDTw1piOOj770jWNeaG","2017-04-14"
"22","Galway Girl","Ed Sheeran","2656660","https://open.spotify.com/track/0afhq8XCExXpqazXczTSve","2017-04-14"
"23","FEAR.","Kendrick Lamar","2514335","https://open.spotify.com/track/23luOrEVHMfoX0AhfbQuS6","2017-04-14"
"24","Swalla (feat. Nicki Minaj & Ty Dolla $ign)","Jason Derulo","2509899","https://open.spotify.com/track/6kex4EBAj0WHXDKZMEJaaF","2017-04-14"
"25","Slide (feat. Frank Ocean & Migos)","Calvin Harris","2392341","https://open.spotify.com/track/7tr2za8SQg2CI8EDgrdtNl","2017-04-14"
"26","Issues","Julia Michaels","2326645","https://open.spotify.com/track/1sXUWdKx03aP9Gmzft58rt","2017-04-14"
"27","Scared to Be Lonely","Martin Garrix","2301755","https://open.spotify.com/track/3ebXMykcMXOcLeJ9xZ17XH","2017-04-14"
"28","DUCKWORTH.","Kendrick Lamar","2243713","https://open.spotify.com/track/0y9uTzK9cNKSAEHnpeRG8C","2017-04-14"
