"","","","Note that these figures are generated using a formula that protects against any artificial inflation of chart positions.","","2018-07-02"
"Position","Track Name","Artist","Streams","URL","2018-07-02"
"1","Don’t Matter To Me","Drake","5898868","https://open.spotify.com/track/36ONiya0OANYknz0GgJmwB","2018-07-02"
"2","Nonstop","Drake","5682922","https://open.spotify.com/track/2Vx8E3K5icPZR7OCklWBXX","2018-07-02"
"3","SAD!","XXXTENTACION","4460183","https://open.spotify.com/track/3ee8Jmje8o58CHK66QrVC2","2018-07-02"
"4","In My Feelings","Drake","4159034","https://open.spotify.com/track/0bAkKNCQfWkexHFn7fIKns","2018-07-02"
"5","God's Plan","Drake","4158650","https://open.spotify.com/track/2VWbHHhWnMzKWPUs4IEEW9","2018-07-02"
"6","I'm Upset","Drake","3675985","https://open.spotify.com/track/1iSZPndzmY6NvL1jAtIvY1","2018-07-02"
"7","Emotionless","Drake","3668823","https://open.spotify.com/track/1v1IXPXl73Z7zy6f5tUa9n","2018-07-02"
"8","Lucid Dreams","Juice WRLD","3648803","https://open.spotify.com/track/0X8DcetL926BYiPJYstJTc","2018-07-02"
"9","Nice For What","Drake","3545401","https://open.spotify.com/track/0HVv5bEOiI9a0QfgcASXpX","2018-07-02"
"10","Girls Like You (feat. Cardi B)","Maroon 5","3525975","https://open.spotify.com/track/7fa9MBXhVfQ8P8Df9OEbD8","2018-07-02"
"11","I Like It","Cardi B","3421553","https://open.spotify.com/track/58q2HKrzhC3ozto2nDdN4z","2018-07-02"
"12","One Kiss (with Dua Lipa)","Calvin Harris","3373812","https://open.spotify.com/track/7ef4DlsgrMEH11cDZd32M6","2018-07-02"
"13","Mob Ties","Drake","3362621","https://open.spotify.com/track/7txPE73wHbuXYkM1h8zNrG","2018-07-02"
"14","Better Now","Post Malone","3230756","https://open.spotify.com/track/7dt6x5M1jzdTEt8oCbisTK","2018-07-02"
"15","Elevate","Drake","3179487","https://open.spotify.com/track/4uloft7ZE54WflsuqFmjC7","2018-07-02"
"16","8 Out Of 10","Drake","3086519","https://open.spotify.com/track/5fcM0StdQxMjzulVGhFkHN","2018-07-02"
"17","Solo (feat. Demi Lovato)","Clean Bandit","3024191","https://open.spotify.com/track/6kPJZM97LwdG9QIsT7khp6","2018-07-02"
"18","Moonlight","XXXTENTACION","2869871","https://open.spotify.com/track/0JP9xo3adEtGSdUEISiszL","2018-07-02"
