"","","","Note that these figures are generated using a formula that protects against any artificial inflation of chart positions.","","2018-08-23"
"Position","Track Name","Artist","Streams","URL","2018-08-23"
"1","In My Feelings","Drake","5301314","https://open.spotify.com/track/2G7V7zsVDxg1yRsu7Ew9RJ","2018-08-23"
"2","God is a woman","Ariana Grande","3511264","https://open.spotify.com/track/5OCJzvD7sykQEKHH7qAC3C","2018-08-23"
"3","Girls Like You (feat. Cardi B)","Maroon 5","3501533","https://open.spotify.com/track/7fa9MBXhVfQ8P8Df9OEbD8","2018-08-23"
"4","FEFE (feat. Nicki Minaj & Murda Beatz)","6ix9ine","3395265","https://open.spotify.com/track/2E124GmJRnBJuXbTb4cPUB","2018-08-23"
"5","breathin","Ariana Grande","3318001","https://open.spotify.com/track/4OafepJy2teCjYJbvFE60J","2018-08-23"
"6","SICKO MODE","Travis Scott","3311149","https://open.spotify.com/track/2xLMifQCjDGFmkHkpNLD9h","2018-08-23"
"7","No Brainer","DJ Khaled","3267561","https://open.spotify.com/track/5WvAo7DNuPRmk4APhdPzi8","2018-08-23"
"8","Lucid Dreams","Juice WRLD","3264637","https://open.spotify.com/track/0s3nnoMeVWz3989MkNQiRf","2018-08-23"
"9","Eastside (with Halsey & Khalid)","benny blanco","3142778","https://open.spotify.com/track/0d2iYfpKoM0QCKvcLCkBao","2018-08-23"
"10","In My Mind","Dynoro","2937396","https://open.spotify.com/track/0E9ZjEAyAwOXZ7wJC0PD33","2018-08-23"
"11","I Like It","Cardi B","2890741","https://open.spotify.com/track/58q2HKrzhC3ozto2nDdN4z","2018-08-23"
"12","Taste (feat. Offset)","Tyga","2758065","https://open.spotify.com/track/5IaHrVsrferBYDm0bDyABy","2018-08-23"
"13","Promises (with Sam Smith)","Calvin Harris","2687300","https://open.spotify.com/track/5N5k9nd479b1xpDZ4usjrg","2018-08-23"
"14","Solo (feat. Demi Lovato)","Clean Bandit","2571175","https://open.spotify.com/track/6kPJZM97LwdG9QIsT7khp6","2018-08-23"
"15","SAD!","XXXTENTACION","2561406","https://open.spotify.com/track/3ee8Jmje8o58CHK66QrVC2","2018-08-23"
"16","Rise","Jonas Blue","2445918","https://open.spotify.com/track/3u1S1OmAUhx5DRlLrXqyp3","2018-08-23"
"17","Jackie Chan","Tiësto","2422170","https://open.spotify.com/track/4kWO6O1BUXcZmaxitpVUwp","2018-08-23"
"18","Better Now","Post Malone","2418623","https://open.spotify.com/track/7dt6x5M1jzdTEt8oCbisTK","2018-08-23"
"19","Body (feat. brando)","Loud Luxury","2319037","https://open.spotify.com/track/7K7MUBCnzgBAvMVW2RTWNs","2018-08-23"
"20","Youngblood","5 Seconds of Summer","2294651","https://open.spotify.com/track/2iUXsYOEPhVqEBwsqP70rE","2018-08-23"
"21","no tears left to cry","Ariana Grande","2176244","https://open.spotify.com/track/2qT1uLXPVPzGgFOx4jtEuo","2018-08-23"
"22","One Kiss (with Dua Lipa)","Calvin Harris","2134386","https://open.spotify.com/track/7ef4DlsgrMEH11cDZd32M6","2018-08-23"
"23","Te Boté - Remix","Nio Garcia","2082071","https://open.spotify.com/track/3V8UKqhEK5zBkBb6d6ub8i","2018-08-23"
"24","Happier","Marshmello","2076700","https://open.spotify.com/track/2dpaYNEQHiRxtZbfNsse99","2018-08-23"
"25","STARGAZING","Travis Scott","1968816","https://open.spotify.com/track/7wBJfHzpfI3032CSD7CE2m","2018-08-23"
"26","Moonlight","XXXTENTACION","1945396","https://open.spotify.com/track/0JP9xo3adEtGSdUEISiszL","2018-08-23"
"27","Nonstop","Drake","1934326","https://open.spotify.com/track/0TlLq3lA83rQOYtrqBqSct","2018-08-23"
"28","Vaina Loca","Ozuna","1866652","https://open.spotify.com/track/1s2B5cndbqK8rPJEIcKJRQ","2018-08-23"
"29","Happy Now","Zedd","1829648","https://open.spotify.com/track/4keoy2fqgwGnbWlm3ZVZFa","2018-08-23"
"30","God's Plan","Drake","1748366","https://open.spotify.com/track/6DCZcSspjsKoFjzjrWoCdn","2018-08-23"
"31","Sin Pijama","Becky G","1716721","https://open.spotify.com/track/2ijef6ni2amuunRoKTlgww","2018-08-23"
"32","Beautiful (feat. Camila Cabello)","Bazzi","1713558","https://open.spotify.com/track/4VUwkH455At9kENOfzTqmF","2018-08-23"
"33","Be Alright","Dean Lewis","1664690","https://open.spotify.com/track/3EPXxR3ImUwfayaurPi3cm","2018-08-23"
"34","No Es Justo","J Balvin","1600587","https://open.spotify.com/track/5qFeMRz4TvetPmzjre9Dq7","2018-08-23"
"35","2002","Anne-Marie","1589573","https://open.spotify.com/track/2BgEsaKNfHUdlh97KmvFyo","2018-08-23"
"36","rockstar (feat. 21 Savage)","Post Malone","1571791","https://open.spotify.com/track/0e7ipj03S05BNilyu5bRzt","2018-08-23"
"37","everytime","Ariana Grande","1550784","https://open.spotify.com/track/0WdR2AyLW1Drd3OUdwezM0","2018-08-23"
"38","Shotgun","George Ezra","1522785","https://open.spotify.com/track/4ofwffwvvnbSkrMSCKQDaC","2018-08-23"
"39","Nevermind","Dennis Lloyd","1513651","https://open.spotify.com/track/63SevszngYpZOwf63o61K4","2018-08-23"
"40","Jocelyn Flores","XXXTENTACION","1477081","https://open.spotify.com/track/7m9OqQk4RVRkw9JJdeAw96","2018-08-23"
"41","Psycho (feat. Ty Dolla $ign)","Post Malone","1459364","https://open.spotify.com/track/3swc6WTsr7rl9DqQKQA55C","2018-08-23"
"42","Clandestino","Shakira","1420368","https://open.spotify.com/track/7DrluKkTviBwCc8AV3VGmf","2018-08-23"
"43","Praise The Lord (Da Shine) (feat. Skepta)","A$AP Rocky","1401746","https://open.spotify.com/track/7ycWLEP1GsNjVvcjawXz3z","2018-08-23"
"44","Born To Be Yours","Kygo","1391531","https://open.spotify.com/track/0kHyKhJMukHEPfeh8s7rdM","2018-08-23"
"45","changes","XXXTENTACION","1388957","https://open.spotify.com/track/7AFASza1mXqntmGtbxXprO","2018-08-23"
"46","Nice For What","Drake","1381859","https://open.spotify.com/track/3CA9pLiwRIGtUBiMjbZmRw","2018-08-23"
