"","","","Note that these figures are generated using a formula that protects against any artificial inflation of chart positions.","","2017-02-04"
"Position","Track Name","Artist","Streams","URL","2017-02-04"
"1","Shape of You","Ed Sheeran","7740851","https://open.spotify.com/track/7qiZfU4dY1lWllzX7mPBI3","2017-02-04"
"2","Paris","The Chainsmokers","4159115","https://open.spotify.com/track/72jbDTw1piOOj770jWNeaG","2017-02-04"
"3","Despacito (Featuring Daddy Yankee)","Luis Fonsi","3986228","https://open.spotify.com/track/4aWmUDTfIPGksMNLV2rQP2","2017-02-04"
"4","I Don’t Wanna Live Forever (Fifty Shades Darker) - From ""Fifty Shades Darker (Original Motion Picture Soundtrack)""","ZAYN","3928796","https://open.spotify.com/track/3NdDpSvN911VPGivFlV5d0","2017-02-04"
"5","Rockabye (feat. Sean Paul & Anne-Marie)","Clean Bandit","3413630","https://open.spotify.com/track/5knuzwU65gJK7IF5yJsuaW","2017-02-04"
"6","Castle on the Hill","Ed Sheeran","3323026","https://open.spotify.com/track/6PCUP3dWmTjcTtXY02oFdT","2017-02-04"
"7","Starboy","The Weeknd","2873678","https://open.spotify.com/track/5aAx2yezTd8zXrkmtKl66Z","2017-02-04"
"8","Bad and Boujee (feat. Lil Uzi Vert)","Migos","2756192","https://open.spotify.com/track/4Km5HrUvYTaSUfiSGPJeQR","2017-02-04"
"9","Say You Won't Let Go","James Arthur","2724446","https://open.spotify.com/track/5uCax9HTNlzGybIStD3vDh","2017-02-04"
"10","Closer","The Chainsmokers","2687406","https://open.spotify.com/track/7BKLCZ1jbUBVqRi2FVlTVw","2017-02-04"
"11","Scared to Be Lonely","Martin Garrix","2616333","https://open.spotify.com/track/3ebXMykcMXOcLeJ9xZ17XH","2017-02-04"
"12","I Feel It Coming","The Weeknd","2597509","https://open.spotify.com/track/5GXAXm5YOmYT0kL5jHvYBt","2017-02-04"
"13","Call On Me - Ryan Riback Extended Remix","Starley","2576101","https://open.spotify.com/track/78rIJddV4X0HkNAInEcYde","2017-02-04"
"14","Chantaje (feat. Maluma)","Shakira","2525024","https://open.spotify.com/track/6mICuAdrwEjh6Y6lroV2Kg","2017-02-04"
"15","Don't Wanna Know","Maroon 5","2503234","https://open.spotify.com/track/5MFzQMkrl1FOOng9tq6R9r","2017-02-04"
"16","Just Hold On","Steve Aoki","2151846","https://open.spotify.com/track/3EmmCZoqpWOTY1g2GBwJoR","2017-02-04"
"17","Fake Love","Drake","2113916","https://open.spotify.com/track/343YBumqHu19cGoGARUTsd","2017-02-04"
"18","Bad Things (with Camila Cabello)","Machine Gun Kelly","2089367","https://open.spotify.com/track/1PSBzsahR2AKwLJgx8ehBj","2017-02-04"
"19","Bounce Back","Big Sean","2055406","https://open.spotify.com/track/0SGkqnVQo9KPytSri1H6cF","2017-02-04"
"20","24K Magic","Bruno Mars","1977236","https://open.spotify.com/track/6b8Be6ljOzmkOmFslEb23P","2017-02-04"
"21","Let Me Love You","DJ Snake","1968957","https://open.spotify.com/track/4pdPtRcBmOSQDlJ3Fk945m","2017-02-04"
"22","How Far I'll Go - From ""Moana""","Alessia Cara","1892550","https://open.spotify.com/track/5hYTyyh2odQKphUbMqc5gN","2017-02-04"
"23","Run Up (feat. PARTYNEXTDOOR & Nicki Minaj)","Major Lazer","1817349","https://open.spotify.com/track/0fg8CqpjdojMyXLNzM2PaJ","2017-02-04"
"24","All Night","The Vamps","1776082","https://open.spotify.com/track/1yNyoWWWikbLhwIGWjZuDW","2017-02-04"
"25","Issues","Julia Michaels","1719885","https://open.spotify.com/track/1sXUWdKx03aP9Gmzft58rt","2017-02-04"
"26","One Dance","Drake","1718723","https://open.spotify.com/track/1xznGGDReH1oQq0xzbwXa3","2017-02-04"
"27","Solo Dance","Martin Jensen","1715891","https://open.spotify.com/track/6HUnnBwYZqcED1eQztxMBN","2017-02-04"
"28","Hear Me Now","Alok","1669137","https://open.spotify.com/track/1a5Yu5L18qNxVhXx38njON","2017-02-04"
"29","Side To Side","Ariana Grande","1640838","https://open.spotify.com/track/4pLwZjInHj3SimIyN9SnOz","2017-02-04"
"30","Reggaetón Lento (Bailemos)","CNCO","1596006","https://open.spotify.com/track/3AEZUABDXNtecAOSC1qTfo","2017-02-04"
"31","Cold Water (feat. Justin Bieber & MØ)","Major Lazer","1571603","https://open.spotify.com/track/6DNtNfH8hXkqOX1sjqmI7p","2017-02-04"
"32","Black Beatles","Rae Sremmurd","1570218","https://open.spotify.com/track/6fujklziTHa8uoM5OQSfIo","2017-02-04"
"33","Shed a Light","Robin Schulz","1525829","https://open.spotify.com/track/1cG0umU5TKStygKsPFZ9pY","2017-02-04"
"34","Now and Later","Sage The Gemini","1513689","https://open.spotify.com/track/43jBqV3j3Xi1g6wO0bhIMd","2017-02-04"
"35","Weak","AJR","1503035","https://open.spotify.com/track/3E2Zh20GDCR9B1EYjfXWyv","2017-02-04"
"36","In the Name of Love","Martin Garrix","1498486","https://open.spotify.com/track/04DwTuZ2VBdJCCC5TROn7L","2017-02-04"
"37","No Favors","Big Sean","1477474","https://open.spotify.com/track/1MksGqIztTT6M9R1ErKVs8","2017-02-04"
"38","All Time Low","Jon Bellion","1469327","https://open.spotify.com/track/1CnPYaKxTVb4LWOtiGOm0m","2017-02-04"
"39","Love Me Now","John Legend","1410757","https://open.spotify.com/track/6nxQdXa1uAL0rY72wPZu89","2017-02-04"
"40","El Amante","Nicky Jam","1371998","https://open.spotify.com/track/3umS4y3uQDkqekNjVpiRUs","2017-02-04"
"41","My Way","Calvin Harris","1371177","https://open.spotify.com/track/1vvNmPOiUuyCbgWmtc6yfm","2017-02-04"
"42","I Would Like","Zara Larsson","1345351","https://open.spotify.com/track/4Q4jmPHwu0wrJvqrld0FQ6","2017-02-04"
"43","Alone","Alan Walker","1318577","https://open.spotify.com/track/0JiVRyTJcJnmlwCZ854K4p","2017-02-04"
"44","T-Shirt","Migos","1315988","https://open.spotify.com/track/7KOlJ92bu51cltsD9KU5I7","2017-02-04"
"45","Starving","Hailee Steinfeld","1312594","https://open.spotify.com/track/1qOLh0tI7trd1zdDKxYZTe","2017-02-04"
"46","Mercy","Shawn Mendes","1280638","https://open.spotify.com/track/4TZy1wLyHec06pwgFYDh1a","2017-02-04"
"47","Moves","Big Sean","1241799","https://open.spotify.com/track/0Fv5N0cHBsl4bzCbollCAS","2017-02-04"
"48","Don't Leave","Snakehips","1226531","https://open.spotify.com/track/0Zx8khUcEfCFK2AEoIhC92","2017-02-04"
"49","Heathens","Twenty One Pilots","1167565","https://open.spotify.com/track/6i0V12jOa3mr6uu4WYhUBr","2017-02-04"
"50","All We Know","The Chainsmokers","1151574","https://open.spotify.com/track/2rizacJSyD9S1IQUxUxnsK","2017-02-04"
"51","Otra vez (feat. J Balvin)","Zion & Lennox","1115997","https://open.spotify.com/track/3QwBODjSEzelZyVjxPOHdq","2017-02-04"
"52","Caroline","Aminé","1099728","https://open.spotify.com/track/5GFDrUTLGJix84sNhjCG0g","2017-02-04"
