"","","","Note that these figures are generated using a formula that protects against any artificial inflation of chart positions.","","2019-04-15"
"Position","Track Name","Artist","Streams","URL","2019-04-15"
"1","bad guy","Billie Eilish","6348322","https://open.spotify.com/track/2Fxmhks0bxGSBdJ92vM42m","2019-04-15"
"2","Old Town Road - Remix","Lil Nas X","4950366","https://open.spotify.com/track/6u7jPi22kF8CTQ3rb9DHE7","2019-04-15"
"3","Boy With Luv (feat. Halsey)","BTS","4270870","https://open.spotify.com/track/5KawlOMHjWeUjQtnuRs22c","2019-04-15"
"4","Old Town Road","Lil Nas X","3942370","https://open.spotify.com/track/53CJANUxooaqGOtdsBTh7O","2019-04-15"
"5","SOS","Avicii","3726784","https://open.spotify.com/track/6nDKrPlXdpomGBgAlO7UdP","2019-04-15"
"6","Con Calma","Daddy Yankee","3464746","https://open.spotify.com/track/5w9c2J52mkdntKOmRLeM2m","2019-04-15"
"7","7 rings","Ariana Grande","3270160","https://open.spotify.com/track/6ocbgoVGwYJhOv1GgI9NsF","2019-04-15"
"8","Sucker","Jonas Brothers","3173041","https://open.spotify.com/track/4y3OI86AEP6PQoDE6olYhO","2019-04-15"
"9","Sunflower - Spider-Man: Into the Spider-Verse","Post Malone","2978261","https://open.spotify.com/track/3KkXRkHbMCARz0aVfEt68P","2019-04-15"
"10","bury a friend","Billie Eilish","2858482","https://open.spotify.com/track/4SSnFejRGlZikf02HLewEF","2019-04-15"
"11","Kill This Love","BLACKPINK","2673899","https://open.spotify.com/track/4pUCKHjJ4Ijewc37rRrvHn","2019-04-15"
"12","Wow.","Post Malone","2621989","https://open.spotify.com/track/6MWtB6iiXyIwun0YzU6DFP","2019-04-15"
"13","Talk","Khalid","2590992","https://open.spotify.com/track/6TqXcAFInzjp0bODyvrWEq","2019-04-15"
"14","Don't Call Me Up","Mabel","2520596","https://open.spotify.com/track/5WHTFyqSii0lmT9R21abT8","2019-04-15"
