"","","","Note that these figures are generated using a formula that protects against any artificial inflation of chart positions.","","2019-02-13"
"Position","Track Name","Artist","Streams","URL","2019-02-13"
"1","7 rings","Ariana Grande","8359840","https://open.spotify.com/track/6ocbgoVGwYJhOv1GgI9NsF","2019-02-13"
"2","break up with your girlfriend, i'm bored","Ariana Grande","7399973","https://open.spotify.com/track/4kV4N9D1iKVxx1KLvtTpjS","2019-02-13"
"3","thank u, next","Ariana Grande","4448797","https://open.spotify.com/track/3e9HZxeyfWwjeyPAMmWSSQ","2019-02-13"
"4","bury a friend","Billie Eilish","4094872","https://open.spotify.com/track/4NzMOnvSJVNKF7nw5NkXIP","2019-02-13"
"5","Wow.","Post Malone","4080457","https://open.spotify.com/track/6MWtB6iiXyIwun0YzU6DFP","2019-02-13"
"6","Sunflower - Spider-Man: Into the Spider-Verse","Post Malone","3637594","https://open.spotify.com/track/3KkXRkHbMCARz0aVfEt68P","2019-02-13"
"7","NASA","Ariana Grande","3374039","https://open.spotify.com/track/4SPu0Ql902hTVXkBoNIYtq","2019-02-13"
"8","bad idea","Ariana Grande","3274976","https://open.spotify.com/track/7EQpvVujgytLVY8vKiDHAg","2019-02-13"
"9","Without Me","Halsey","3261872","https://open.spotify.com/track/5p7ujcrUXASCNwRaWNHR1C","2019-02-13"
"10","Dancing With A Stranger (with Normani)","Sam Smith","3200142","https://open.spotify.com/track/6Qs4SXO9dwPj5GKvVOv8Ki","2019-02-13"
"11","needy","Ariana Grande","3193805","https://open.spotify.com/track/1TEL6MlSSVLSdhOSddidlJ","2019-02-13"
"12","Happier","Marshmello","3165896","https://open.spotify.com/track/2dpaYNEQHiRxtZbfNsse99","2019-02-13"
"13","bloodline","Ariana Grande","3153471","https://open.spotify.com/track/2hloaUoRonYssMuqLCBLTX","2019-02-13"
"14","Sweet but Psycho","Ava Max","2895432","https://open.spotify.com/track/25sgk305KZfyuqVBQIahim","2019-02-13"
"15","Shallow","Lady Gaga","2877022","https://open.spotify.com/track/2VxeLyX666F8uXCJ0dZF8B","2019-02-13"
"16","MIDDLE CHILD","J. Cole","2841609","https://open.spotify.com/track/2JvzF1RMd7lE3KmFlsyZD8","2019-02-13"
"17","Calma - Remix","Pedro Capó","2799606","https://open.spotify.com/track/5iwz1NiezX7WWjnCgY5TH4","2019-02-13"
"18","Con Calma","Daddy Yankee","2752182","https://open.spotify.com/track/5w9c2J52mkdntKOmRLeM2m","2019-02-13"
"19","fake smile","Ariana Grande","2739683","https://open.spotify.com/track/3wFLWP0FcIqHK1wb1CPthQ","2019-02-13"
"20","Secreto","Anuel Aa","2724543","https://open.spotify.com/track/5W83ErFkO3aKAIS1WMi6u0","2019-02-13"
"21","imagine","Ariana Grande","2629861","https://open.spotify.com/track/39LmTF9RgyakzSYX8txrow","2019-02-13"
"22","Talk","Khalid","2600975","https://open.spotify.com/track/0rTV5WefWd1J3OwIheTzxM","2019-02-13"
"23","Going Bad (feat. Drake)","Meek Mill","2454778","https://open.spotify.com/track/2IRZnDFmlqMuOrYOLnZZyc","2019-02-13"
"24","ghostin","Ariana Grande","2450738","https://open.spotify.com/track/4lD7gHKF1e8Y9stQuVezZB","2019-02-13"
"25","MIA (feat. Drake)","Bad Bunny","2395873","https://open.spotify.com/track/116H0KvKr2Zl4RPuVBruDO","2019-02-13"
"26","Taki Taki (with Selena Gomez, Ozuna & Cardi B)","DJ Snake","2384690","https://open.spotify.com/track/4w8niZpiMy6qz1mntFA5uM","2019-02-13"
"27","a lot","21 Savage","2302908","https://open.spotify.com/track/2t8yVaLvJ0RenpXUIAC52d","2019-02-13"
"28","High Hopes","Panic! At The Disco","2181657","https://open.spotify.com/track/1rqqCSm0Qe4I9rUvWncaom","2019-02-13"
"29","in my head","Ariana Grande","2179246","https://open.spotify.com/track/4T652DlATVHe0jdLKaN3Bw","2019-02-13"
"30","SICKO MODE","Travis Scott","2124972","https://open.spotify.com/track/2xLMifQCjDGFmkHkpNLD9h","2019-02-13"
"31","Adan y Eva","Paulo Londra","2095309","https://open.spotify.com/track/6FyRXC8tJUh863JCkyWqtk","2019-02-13"
"32","Baila Baila Baila","Ozuna","2072492","https://open.spotify.com/track/7uH27oIt4a6cIFCA8ZPcyG","2019-02-13"
"33","Who Do You Love","The Chainsmokers","2059847","https://open.spotify.com/track/11cDEev79fPKi6uJCjUhu8","2019-02-13"
"34","i'm so tired...","Lauv","2046034","https://open.spotify.com/track/7COXchtUOMd6uIT6HvmRaI","2019-02-13"
"35","make up","Ariana Grande","2010486","https://open.spotify.com/track/27356GVuMPFWiJSZCragoM","2019-02-13"
"36","Look Back At It","A Boogie Wit da Hoodie","1998394","https://open.spotify.com/track/3Ol2xnObFdKV9pmRD2t9x8","2019-02-13"
"37","Thotiana","Blueface","1980405","https://open.spotify.com/track/3oh6SCCeLuXhFpEyepla6G","2019-02-13"
"38","Giant (with Rag'n'Bone Man)","Calvin Harris","1894149","https://open.spotify.com/track/5itOtNx0WxtJmi1TQ3RuRd","2019-02-13"
"39","Eastside (with Halsey & Khalid)","benny blanco","1775355","https://open.spotify.com/track/7FGq80cy8juXBCD2nrqdWU","2019-02-13"
"40","Saturday Nights","Khalid","1706660","https://open.spotify.com/track/5kfNriitmkNE8mUbZ7gbq8","2019-02-13"
"41","when the party's over","Billie Eilish","1699820","https://open.spotify.com/track/14JzyD6FlBD5z0wV5P07YI","2019-02-13"
"42","ZEZE (feat. Travis Scott & Offset)","Kodak Black","1690050","https://open.spotify.com/track/0FZ4Dmg8jJJAPJnvBIzD9z","2019-02-13"
"43","Nothing Breaks Like a Heart (feat. Miley Cyrus)","Mark Ronson","1689932","https://open.spotify.com/track/27rdGxbavYJeBphck5MZAF","2019-02-13"
"44","Desconocidos","Mau y Ricky","1659368","https://open.spotify.com/track/0s5DNDV6LAKn2u2Ufa3VjQ","2019-02-13"
"45","Better Now","Post Malone","1642561","https://open.spotify.com/track/7dt6x5M1jzdTEt8oCbisTK","2019-02-13"
"46","Girls Like You (feat. Cardi B)","Maroon 5","1589940","https://open.spotify.com/track/7fa9MBXhVfQ8P8Df9OEbD8","2019-02-13"
"47","Drip Too Hard (Lil Baby & Gunna)","Lil Baby","1574351","https://open.spotify.com/track/78QR3Wp35dqAhFEc2qAGjE","2019-02-13"
"48","Let Me Down Slowly","Alec Benjamin","1573116","https://open.spotify.com/track/2qxmye6gAegTMjLKEBoR3d","2019-02-13"
"49","Be Alright","Dean Lewis","1559883","https://open.spotify.com/track/3EPXxR3ImUwfayaurPi3cm","2019-02-13"
"50","Bohemian Rhapsody - Remastered 2011","Queen","1510238","https://open.spotify.com/track/7tFiyTwD0nx5a1eklYtX2J","2019-02-13"
"51","Nights Like This (feat. Ty Dolla $ign)","Kehlani","1478498","https://open.spotify.com/track/7e4KQkp5ZR1gXCAalRjX6B","2019-02-13"
"52","Mo Bamba","Sheck Wes","1477250","https://open.spotify.com/track/1xzBco0xcoJEDXktl7Jxrr","2019-02-13"
"53","Soldi","Mahmood","1477083","https://open.spotify.com/track/2dxky69jKzbtUfA3Hl8Nuo","2019-02-13"
