"","","","Note that these figures are generated using a formula that protects against any artificial inflation of chart positions.","","2018-09-30"
"Position","Track Name","Artist","Streams","URL","2018-09-30"
"1","I Love It (& Lil Pump)","Kanye West","3788029","https://open.spotify.com/track/4S8d14HvHb70ImctNgVzQQ","2018-09-30"
"2","Taki Taki (with Selena Gomez, Ozuna & Cardi B)","DJ Snake","3390118","https://open.spotify.com/track/4w8niZpiMy6qz1mntFA5uM","2018-09-30"
"3","Happier","Marshmello","3204112","https://open.spotify.com/track/2dpaYNEQHiRxtZbfNsse99","2018-09-30"
"4","Mona Lisa (feat. Kendrick Lamar)","Lil Wayne","3181461","https://open.spotify.com/track/0dbTQYW3Ad1FTzIA9t90E8","2018-09-30"
"5","Falling Down - Bonus Track","Lil Peep","2987578","https://open.spotify.com/track/0Dn40gxVCMo5TkgS8Ik18Q","2018-09-30"
"6","In My Feelings","Drake","2630346","https://open.spotify.com/track/2G7V7zsVDxg1yRsu7Ew9RJ","2018-09-30"
"7","Eastside (with Halsey & Khalid)","benny blanco","2606191","https://open.spotify.com/track/0d2iYfpKoM0QCKvcLCkBao","2018-09-30"
"8","Promises (with Sam Smith)","Calvin Harris","2546863","https://open.spotify.com/track/5N5k9nd479b1xpDZ4usjrg","2018-09-30"
"9","Don't Cry (feat. XXXTENTACION)","Lil Wayne","2520285","https://open.spotify.com/track/5BQrp63SHCVf4bzCzJePne","2018-09-30"
"10","In My Mind","Dynoro","2491613","https://open.spotify.com/track/0E9ZjEAyAwOXZ7wJC0PD33","2018-09-30"
"11","Lucid Dreams","Juice WRLD","2228926","https://open.spotify.com/track/0s3nnoMeVWz3989MkNQiRf","2018-09-30"
"12","SICKO MODE","Travis Scott","2214178","https://open.spotify.com/track/2xLMifQCjDGFmkHkpNLD9h","2018-09-30"
"13","Girls Like You (feat. Cardi B)","Maroon 5","2069935","https://open.spotify.com/track/7fa9MBXhVfQ8P8Df9OEbD8","2018-09-30"
"14","Lucky You (feat. Joyner Lucas)","Eminem","2023578","https://open.spotify.com/track/60SdxE8apGAxMiRrpbmLY0","2018-09-30"
"15","Let It Fly (feat. Travis Scott)","Lil Wayne","1987753","https://open.spotify.com/track/0CBQ0m3mufWH75LTYB3s6h","2018-09-30"
"16","Better","Khalid","1975586","https://open.spotify.com/track/4T3fNx3CgwDRRYgmFCbD4J","2018-09-30"
"17","Electricity (with Dua Lipa)","Silk City","1942580","https://open.spotify.com/track/5N4erncE7kuUccm7zEmwzk","2018-09-30"
"18","Be Alright","Dean Lewis","1933824","https://open.spotify.com/track/3EPXxR3ImUwfayaurPi3cm","2018-09-30"
"19","SAD!","XXXTENTACION","1903420","https://open.spotify.com/track/3ee8Jmje8o58CHK66QrVC2","2018-09-30"
"20","FEFE (feat. Nicki Minaj & Murda Beatz)","6ix9ine","1895500","https://open.spotify.com/track/2E124GmJRnBJuXbTb4cPUB","2018-09-30"
"21","Vaina Loca","Ozuna","1865804","https://open.spotify.com/track/48zFZh27QU5qsrBjn4C2FA","2018-09-30"
"22","BEBE","6ix9ine","1858721","https://open.spotify.com/track/7ATATJztoWLcqDAcVVof0C","2018-09-30"
"23","Uproar","Lil Wayne","1807367","https://open.spotify.com/track/3wScL5W8H40zzCKN0atfBk","2018-09-30"
"24","I Like It","Cardi B","1785894","https://open.spotify.com/track/58q2HKrzhC3ozto2nDdN4z","2018-09-30"
"25","What About Me (feat. Sosamann)","Lil Wayne","1643148","https://open.spotify.com/track/3JX0dOCIAiaR8MP3ryXWuM","2018-09-30"
"26","Taste (feat. Offset)","Tyga","1638786","https://open.spotify.com/track/5IaHrVsrferBYDm0bDyABy","2018-09-30"
"27","Dedicate","Lil Wayne","1619867","https://open.spotify.com/track/0Y7di9ZCmB6Elad5WISaPc","2018-09-30"
"28","Better Now","Post Malone","1610228","https://open.spotify.com/track/7dt6x5M1jzdTEt8oCbisTK","2018-09-30"
"29","Natural","Imagine Dragons","1589933","https://open.spotify.com/track/4zIO3ilp5HvTeK3HJHxhMP","2018-09-30"
"30","Can't Be Broken","Lil Wayne","1530806","https://open.spotify.com/track/5cGpjfgAvidLy6znwkCxkP","2018-09-30"
"31","No Brainer","DJ Khaled","1517580","https://open.spotify.com/track/5WvAo7DNuPRmk4APhdPzi8","2018-09-30"
"32","breathin","Ariana Grande","1517075","https://open.spotify.com/track/4OafepJy2teCjYJbvFE60J","2018-09-30"
"33","Te Boté - Remix","Nio Garcia","1508759","https://open.spotify.com/track/3V8UKqhEK5zBkBb6d6ub8i","2018-09-30"
"34","Moonlight","XXXTENTACION","1477308","https://open.spotify.com/track/0JP9xo3adEtGSdUEISiszL","2018-09-30"
"35","Youngblood","5 Seconds of Summer","1435436","https://open.spotify.com/track/2iUXsYOEPhVqEBwsqP70rE","2018-09-30"
"36","Solo (feat. Demi Lovato)","Clean Bandit","1428583","https://open.spotify.com/track/6kPJZM97LwdG9QIsT7khp6","2018-09-30"
"37","Rise","Jonas Blue","1425729","https://open.spotify.com/track/3u1S1OmAUhx5DRlLrXqyp3","2018-09-30"
"38","Mo Bamba","Sheck Wes","1414346","https://open.spotify.com/track/3QybPutx0Tjk472bBKjNWn","2018-09-30"
"39","Beautiful (feat. Camila Cabello)","Bazzi","1403366","https://open.spotify.com/track/4VUwkH455At9kENOfzTqmF","2018-09-30"
"40","God is a woman","Ariana Grande","1384794","https://open.spotify.com/track/5OCJzvD7sykQEKHH7qAC3C","2018-09-30"
"41","Killshot","Eminem","1356224","https://open.spotify.com/track/1jo3TwNGCXfNdB5uba3ZVv","2018-09-30"
"42","Nonstop","Drake","1354288","https://open.spotify.com/track/0TlLq3lA83rQOYtrqBqSct","2018-09-30"
"43","Wake Up in the Sky","Gucci Mane","1325490","https://open.spotify.com/track/0QIjsbm2fh1cJ45XO9eGqq","2018-09-30"
"44","No Es Justo","J Balvin","1301566","https://open.spotify.com/track/5qFeMRz4TvetPmzjre9Dq7","2018-09-30"
"45","Shotgun","George Ezra","1279174","https://open.spotify.com/track/4ofwffwvvnbSkrMSCKQDaC","2018-09-30"
"46","Thunderclouds","Sia","1277715","https://open.spotify.com/track/5a8RPWgKSmcGBGcffmIrUi","2018-09-30"
"47","Jocelyn Flores","XXXTENTACION","1242255","https://open.spotify.com/track/7m9OqQk4RVRkw9JJdeAw96","2018-09-30"
"48","This Feeling (feat. Kelsea Ballerini)","The Chainsmokers","1235919","https://open.spotify.com/track/15kQGEy89K8deJcZVFEn0N","2018-09-30"
"49","Cuando Te Besé","Becky G","1227007","https://open.spotify.com/track/2XXMDz7SPZ4mSFN1PXfHUy","2018-09-30"
